CustomerID,gender,age,job,marital,province,city,size,exchange,orderID,Item,period,item_group
1,FEMALE,30대,직장인,MARRIED,충청도,홍성군,55,5.0,1,P,35.0,GE
1,FEMALE,30대,직장인,MARRIED,충청도,홍성군,55,5.0,2,O,41.0,GE
1,FEMALE,30대,직장인,MARRIED,충청도,홍성군,55,5.0,3,O,34.0,GE
1,FEMALE,30대,직장인,MARRIED,충청도,홍성군,55,5.0,4,O,29.0,GE
1,FEMALE,30대,직장인,MARRIED,충청도,홍성군,55,5.0,5,L,98.0,GC
2,FEMALE,20대,자영업,SINGLE,광주시,광산구,66,5.8,6,N,96.0,GE
2,FEMALE,20대,자영업,SINGLE,광주시,광산구,66,5.8,7,N,100.0,GE
2,FEMALE,20대,자영업,SINGLE,광주시,광산구,66,5.8,8,N,101.0,GE
2,FEMALE,20대,자영업,SINGLE,광주시,광산구,66,5.8,9,E,57.0,GB
2,FEMALE,20대,자영업,SINGLE,광주시,광산구,66,5.8,10,B,98.0,GB
2,FEMALE,20대,자영업,SINGLE,광주시,광산구,66,5.8,11,Q,32.0,GB
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,22,N,102.0,GE
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,23,N,97.0,GE
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,24,I,103.0,GF
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,25,K,77.0,GA
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,26,R,32.0,GB
6,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,2.8,27,T,37.0,GD
6,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,2.8,28,U,38.0,GE
6,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,2.8,29,S,25.0,GD
6,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,2.8,30,S,31.0,GD
6,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,2.8,31,A,95.0,GA
7,FEMALE,60대 이상,직장인,SINGLE,대구시,수성구,44,5.2,32,U,33.0,GE
7,FEMALE,60대 이상,직장인,SINGLE,대구시,수성구,44,5.2,33,E,60.0,GB
7,FEMALE,60대 이상,직장인,SINGLE,대구시,수성구,44,5.2,34,P,30.0,GE
7,FEMALE,60대 이상,직장인,SINGLE,대구시,수성구,44,5.2,35,O,22.0,GE
7,FEMALE,60대 이상,직장인,SINGLE,대구시,수성구,44,5.2,36,N,104.0,GE
7,FEMALE,60대 이상,직장인,SINGLE,대구시,수성구,44,5.2,37,H,71.0,GC
8,FEMALE,40대,직장인,MARRIED,경상도,하동군,55,3.5,38,Q,31.0,GB
8,FEMALE,40대,직장인,MARRIED,경상도,하동군,55,3.5,39,U,30.0,GE
8,FEMALE,40대,직장인,MARRIED,경상도,하동군,55,3.5,40,N,96.0,GE
8,FEMALE,40대,직장인,MARRIED,경상도,하동군,55,3.5,41,R,30.0,GB
8,FEMALE,40대,직장인,MARRIED,경상도,하동군,55,3.5,42,R,30.0,GB
8,FEMALE,40대,직장인,MARRIED,경상도,하동군,55,3.5,43,Q,30.0,GB
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,53,K,79.0,GA
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,54,A,99.0,GA
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,55,U,28.0,GE
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,56,K,69.0,GA
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,57,C,75.0,GA
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,58,G,77.0,GC
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,59,L,98.0,GC
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,60,L,104.0,GC
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,61,L,94.0,GC
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,62,J,60.0,GF
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,63,L,98.0,GC
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,64,M,62.0,GD
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,65,C,69.0,GA
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,66,N,105.0,GE
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,67,A,99.0,GA
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,68,C,72.0,GA
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,69,S,41.0,GD
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,70,S,24.0,GD
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,71,K,72.0,GA
13,MALE,30대,직장인,MARRIED,전라도,곡성군,XL,0.9,81,F,44.0,GB
13,MALE,30대,직장인,MARRIED,전라도,곡성군,XL,0.9,82,E,53.0,GB
13,MALE,30대,직장인,MARRIED,전라도,곡성군,XL,0.9,83,B,97.0,GB
13,MALE,30대,직장인,MARRIED,전라도,곡성군,XL,0.9,84,C,80.0,GA
13,MALE,30대,직장인,MARRIED,전라도,곡성군,XL,0.9,85,G,69.0,GC
13,MALE,30대,직장인,MARRIED,전라도,곡성군,XL,0.9,86,B,109.0,GB
13,MALE,30대,직장인,MARRIED,전라도,곡성군,XL,0.9,87,U,40.0,GE
15,FEMALE,40대,전문직,MARRIED,경기도,가평군,44,2.3,96,Q,29.0,GB
15,FEMALE,40대,전문직,MARRIED,경기도,가평군,44,2.3,97,R,31.0,GB
15,FEMALE,40대,전문직,MARRIED,경기도,가평군,44,2.3,98,B,98.0,GB
15,FEMALE,40대,전문직,MARRIED,경기도,가평군,44,2.3,99,P,26.0,GE
15,FEMALE,40대,전문직,MARRIED,경기도,가평군,44,2.3,100,C,74.0,GA
16,FEMALE,20대,학생,SINGLE,광주시,서구(광주),44,4.6,101,U,27.0,GE
16,FEMALE,20대,학생,SINGLE,광주시,서구(광주),44,4.6,102,U,34.0,GE
16,FEMALE,20대,학생,SINGLE,광주시,서구(광주),44,4.6,103,A,101.0,GA
16,FEMALE,20대,학생,SINGLE,광주시,서구(광주),44,4.6,104,Q,37.0,GB
16,FEMALE,20대,학생,SINGLE,광주시,서구(광주),44,4.6,105,R,33.0,GB
16,FEMALE,20대,학생,SINGLE,광주시,서구(광주),44,4.6,106,F,38.0,GB
16,FEMALE,20대,학생,SINGLE,광주시,서구(광주),44,4.6,107,F,44.0,GB
18,MALE,40대,계약직,MARRIED,서울시,강남구,S,1.9,114,G,76.0,GC
18,MALE,40대,계약직,MARRIED,서울시,강남구,S,1.9,115,B,98.0,GB
18,MALE,40대,계약직,MARRIED,서울시,강남구,S,1.9,116,Q,23.0,GB
18,MALE,40대,계약직,MARRIED,서울시,강남구,S,1.9,117,M,69.0,GD
18,MALE,40대,계약직,MARRIED,서울시,강남구,S,1.9,118,N,105.0,GE
18,MALE,40대,계약직,MARRIED,서울시,강남구,S,1.9,119,O,29.0,GE
18,MALE,40대,계약직,MARRIED,서울시,강남구,S,1.9,120,M,62.0,GD
18,MALE,40대,계약직,MARRIED,서울시,강남구,S,1.9,121,S,32.0,GD
20,FEMALE,40대,직장인,MARRIED,대구시,북구(대구),66,4.5,127,R,33.0,GB
20,FEMALE,40대,직장인,MARRIED,대구시,북구(대구),66,4.5,128,E,60.0,GB
20,FEMALE,40대,직장인,MARRIED,대구시,북구(대구),66,4.5,129,Q,26.0,GB
20,FEMALE,40대,직장인,MARRIED,대구시,북구(대구),66,4.5,130,P,21.0,GE
20,FEMALE,40대,직장인,MARRIED,대구시,북구(대구),66,4.5,131,L,101.0,GC
21,FEMALE,40대,직장인,MARRIED,서울시,마포구,44,2.7,132,N,91.0,GE
21,FEMALE,40대,직장인,MARRIED,서울시,마포구,44,2.7,133,N,104.0,GE
21,FEMALE,40대,직장인,MARRIED,서울시,마포구,44,2.7,134,L,97.0,GC
21,FEMALE,40대,직장인,MARRIED,서울시,마포구,44,2.7,135,A,100.0,GA
21,FEMALE,40대,직장인,MARRIED,서울시,마포구,44,2.7,136,E,61.0,GB
21,FEMALE,40대,직장인,MARRIED,서울시,마포구,44,2.7,137,B,100.0,GB
26,FEMALE,50대,직장인,SINGLE,경상도,남구(포항시),44,5.4,161,T,37.0,GD
26,FEMALE,50대,직장인,SINGLE,경상도,남구(포항시),44,5.4,162,U,29.0,GE
26,FEMALE,50대,직장인,SINGLE,경상도,남구(포항시),44,5.4,163,O,31.0,GE
26,FEMALE,50대,직장인,SINGLE,경상도,남구(포항시),44,5.4,164,I,108.0,GF
26,FEMALE,50대,직장인,SINGLE,경상도,남구(포항시),44,5.4,165,F,40.0,GB
26,FEMALE,50대,직장인,SINGLE,경상도,남구(포항시),44,5.4,166,D,61.0,GC
28,FEMALE,50대,직장인,MARRIED,대구시,달성군,44,4.5,174,O,38.0,GE
