CustomerID,gender,age,job,marital,province,city,size,exchange,orderID,Item,period,item_group
4,FEMALE,40대,전문직,MARRIED,광주시,서구(광주),66,5.3,17,T,42.0,GD
4,FEMALE,40대,전문직,MARRIED,광주시,서구(광주),66,5.3,18,C,68.0,GA
4,FEMALE,40대,전문직,MARRIED,광주시,서구(광주),66,5.3,19,C,71.0,GA
4,FEMALE,40대,전문직,MARRIED,광주시,서구(광주),66,5.3,20,M,66.0,GD
4,FEMALE,40대,전문직,MARRIED,광주시,서구(광주),66,5.3,21,T,38.0,GD
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,22,N,102.0,GE
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,23,N,97.0,GE
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,24,I,103.0,GF
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,25,K,77.0,GA
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,26,R,32.0,GB
6,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,2.8,27,T,37.0,GD
6,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,2.8,28,U,38.0,GE
6,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,2.8,29,S,25.0,GD
6,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,2.8,30,S,31.0,GD
6,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,2.8,31,A,95.0,GA
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,53,K,79.0,GA
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,54,A,99.0,GA
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,55,U,28.0,GE
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,56,K,69.0,GA
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,57,C,75.0,GA
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,58,G,77.0,GC
