CustomerID,gender,age,job,marital,province,city,size,exchange,orderID,Item,period,item_group
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,24,I,103.0,GF
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,25,K,77.0,GA
24,FEMALE,40대,자영업,MARRIED,서울시,강남구,66,3.7,153,J,62.0,GF
24,FEMALE,40대,자영업,MARRIED,서울시,강남구,66,3.7,154,K,72.0,GA
26,FEMALE,50대,직장인,SINGLE,경상도,남구(포항시),44,5.4,164,I,108.0,GF
26,FEMALE,50대,직장인,SINGLE,경상도,남구(포항시),44,5.4,165,F,40.0,GB
38,FEMALE,60대 이상,직장인,MARRIED,대구시,중구(대구),44,3.2,241,I,104.0,GF
38,FEMALE,60대 이상,직장인,MARRIED,대구시,중구(대구),44,3.2,242,I,99.0,GF
40,FEMALE,30대,직장인,SINGLE,서울시,양천구,66,6.0,253,I,102.0,GF
40,FEMALE,30대,직장인,SINGLE,서울시,양천구,66,6.0,254,J,62.0,GF
40,FEMALE,30대,직장인,SINGLE,서울시,양천구,66,6.0,255,C,66.0,GA
43,FEMALE,40대,직장인,SINGLE,충청도,진천군,44,4.3,270,I,102.0,GF
43,FEMALE,40대,직장인,SINGLE,충청도,진천군,44,4.3,271,H,69.0,GC
48,FEMALE,50대,자영업,MARRIED,광주시,서구(광주),44,4.5,298,J,64.0,GF
48,FEMALE,50대,자영업,MARRIED,광주시,서구(광주),44,4.5,299,S,32.0,GD
57,FEMALE,20대,직장인,SINGLE,대구시,중구(대구),55,4.7,358,I,97.0,GF
57,FEMALE,20대,직장인,SINGLE,대구시,중구(대구),55,4.7,359,I,107.0,GF
57,FEMALE,20대,직장인,SINGLE,대구시,중구(대구),55,4.7,360,I,102.0,GF
57,FEMALE,20대,직장인,SINGLE,대구시,중구(대구),55,4.7,361,B,99.0,GB
64,FEMALE,30대,전문직,SINGLE,대구시,달서구,44,5.9,412,I,97.0,GF
64,FEMALE,30대,전문직,SINGLE,대구시,달서구,44,5.9,413,I,104.0,GF
64,FEMALE,30대,전문직,SINGLE,대구시,달서구,44,5.9,414,M,67.0,GD
72,FEMALE,30대,직장인,SINGLE,서울시,강남구,66,5.5,464,J,61.0,GF
72,FEMALE,30대,직장인,SINGLE,서울시,강남구,66,5.5,465,D,55.0,GC
74,FEMALE,30대,직장인,MARRIED,서울시,강남구,55,6.2,477,J,70.0,GF
