CustomerID,gender,age,job,marital,province,city,size,exchange,orderID,Item,period,item_group
4,FEMALE,40대,전문직,MARRIED,광주시,서구(광주),66,5.3,18,C,68.0,GA
4,FEMALE,40대,전문직,MARRIED,광주시,서구(광주),66,5.3,19,C,71.0,GA
4,FEMALE,40대,전문직,MARRIED,광주시,서구(광주),66,5.3,20,M,66.0,GD
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,25,K,77.0,GA
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,26,R,32.0,GB
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,53,K,79.0,GA
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,54,A,99.0,GA
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,55,U,28.0,GE
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,56,K,69.0,GA
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,57,C,75.0,GA
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,58,G,77.0,GC
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,65,C,69.0,GA
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,66,N,105.0,GE
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,67,A,99.0,GA
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,68,C,72.0,GA
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,69,S,41.0,GD
13,MALE,30대,직장인,MARRIED,전라도,곡성군,XL,0.9,84,C,80.0,GA
13,MALE,30대,직장인,MARRIED,전라도,곡성군,XL,0.9,85,G,69.0,GC
16,FEMALE,20대,학생,SINGLE,광주시,서구(광주),44,4.6,103,A,101.0,GA
16,FEMALE,20대,학생,SINGLE,광주시,서구(광주),44,4.6,104,Q,37.0,GB
21,FEMALE,40대,직장인,MARRIED,서울시,마포구,44,2.7,135,A,100.0,GA
21,FEMALE,40대,직장인,MARRIED,서울시,마포구,44,2.7,136,E,61.0,GB
22,MALE,60대 이상,직장인,MARRIED,광주시,북구(광주),M,1.8,139,A,102.0,GA
22,MALE,60대 이상,직장인,MARRIED,광주시,북구(광주),M,1.8,140,J,62.0,GF
25,FEMALE,40대,전문직,MARRIED,대구시,달서구,44,3.7,156,C,71.0,GA
25,FEMALE,40대,전문직,MARRIED,대구시,달서구,44,3.7,157,D,49.0,GC
27,MALE,60대 이상,직장인,MARRIED,전라도,광양시,L,1.4,167,C,64.0,GA
27,MALE,60대 이상,직장인,MARRIED,전라도,광양시,L,1.4,168,F,40.0,GB
29,MALE,40대,자영업,MARRIED,서울시,강남구,L,4.9,179,K,76.0,GA
29,MALE,40대,자영업,MARRIED,서울시,강남구,L,4.9,180,A,105.0,GA
29,MALE,40대,자영업,MARRIED,서울시,강남구,L,4.9,181,K,81.0,GA
29,MALE,40대,자영업,MARRIED,서울시,강남구,L,4.9,182,A,101.0,GA
29,MALE,40대,자영업,MARRIED,서울시,강남구,L,4.9,183,C,71.0,GA
29,MALE,40대,자영업,MARRIED,서울시,강남구,L,4.9,184,A,99.0,GA
29,MALE,40대,자영업,MARRIED,서울시,강남구,L,4.9,185,G,75.0,GC
30,MALE,20대,자영업,MARRIED,광주시,서구(광주),L,0.9,189,C,82.0,GA
30,MALE,20대,자영업,MARRIED,광주시,서구(광주),L,0.9,190,K,75.0,GA
30,MALE,20대,자영업,MARRIED,광주시,서구(광주),L,0.9,191,P,34.0,GE
32,MALE,50대,직장인,SINGLE,서울시,마포구,L,2.9,199,K,78.0,GA
32,MALE,50대,직장인,SINGLE,서울시,마포구,L,2.9,200,C,80.0,GA
32,MALE,50대,직장인,SINGLE,서울시,마포구,L,2.9,201,P,29.0,GE
32,MALE,50대,직장인,SINGLE,서울시,마포구,L,2.9,202,A,101.0,GA
32,MALE,50대,직장인,SINGLE,서울시,마포구,L,2.9,203,N,99.0,GE
32,MALE,50대,직장인,SINGLE,서울시,마포구,L,2.9,204,C,71.0,GA
32,MALE,50대,직장인,SINGLE,서울시,마포구,L,2.9,205,T,37.0,GD
34,MALE,20대,직장인,MARRIED,서울시,양천구,S,0.4,212,C,76.0,GA
34,MALE,20대,직장인,MARRIED,서울시,양천구,S,0.4,213,A,100.0,GA
34,MALE,20대,직장인,MARRIED,서울시,양천구,S,0.4,214,H,73.0,GC
34,MALE,20대,직장인,MARRIED,서울시,양천구,S,0.4,217,K,79.0,GA
34,MALE,20대,직장인,MARRIED,서울시,양천구,S,0.4,218,B,103.0,GB
35,MALE,40대,직장인,MARRIED,광주시,북구(광주),L,3.1,226,A,98.0,GA
35,MALE,40대,직장인,MARRIED,광주시,북구(광주),L,3.1,227,H,83.0,GC
38,FEMALE,60대 이상,직장인,MARRIED,대구시,중구(대구),44,3.2,240,K,62.0,GA
38,FEMALE,60대 이상,직장인,MARRIED,대구시,중구(대구),44,3.2,241,I,104.0,GF
41,MALE,50대,직장인,MARRIED,서울시,마포구,L,0.3,261,K,77.0,GA
41,MALE,50대,직장인,MARRIED,서울시,마포구,L,0.3,262,N,108.0,GE
45,FEMALE,20대,직장인,MARRIED,전라도,익산시,66,2.4,280,A,91.0,GA
45,FEMALE,20대,직장인,MARRIED,전라도,익산시,66,2.4,281,U,29.0,GE
47,MALE,20대,전문직,MARRIED,충청도,충주시,M,1.2,294,C,71.0,GA
47,MALE,20대,전문직,MARRIED,충청도,충주시,M,1.2,295,U,31.0,GE
49,FEMALE,30대,직장인,SINGLE,대구시,수성구,77,6.0,307,K,77.0,GA
49,FEMALE,30대,직장인,SINGLE,대구시,수성구,77,6.0,308,C,77.0,GA
50,MALE,40대,전문직,MARRIED,경기도,포천시,M,3.2,309,C,72.0,GA
50,MALE,40대,전문직,MARRIED,경기도,포천시,M,3.2,310,C,70.0,GA
50,MALE,40대,전문직,MARRIED,경기도,포천시,M,3.2,311,C,83.0,GA
50,MALE,40대,전문직,MARRIED,경기도,포천시,M,3.2,312,C,74.0,GA
50,MALE,40대,전문직,MARRIED,경기도,포천시,M,3.2,313,C,77.0,GA
50,MALE,40대,전문직,MARRIED,경기도,포천시,M,3.2,314,K,69.0,GA
50,MALE,40대,전문직,MARRIED,경기도,포천시,M,3.2,315,C,67.0,GA
