CustomerID,gender,age,job,marital,province,city,size,exchange,orderID,Item,period,item_group
2,FEMALE,20대,자영업,SINGLE,광주시,광산구,66,5.8,9,E,57.0,GB
2,FEMALE,20대,자영업,SINGLE,광주시,광산구,66,5.8,10,B,98.0,GB
2,FEMALE,20대,자영업,SINGLE,광주시,광산구,66,5.8,11,Q,32.0,GB
7,FEMALE,60대 이상,직장인,SINGLE,대구시,수성구,44,5.2,33,E,60.0,GB
7,FEMALE,60대 이상,직장인,SINGLE,대구시,수성구,44,5.2,34,P,30.0,GE
8,FEMALE,40대,직장인,MARRIED,경상도,하동군,55,3.5,38,Q,31.0,GB
8,FEMALE,40대,직장인,MARRIED,경상도,하동군,55,3.5,39,U,30.0,GE
8,FEMALE,40대,직장인,MARRIED,경상도,하동군,55,3.5,41,R,30.0,GB
8,FEMALE,40대,직장인,MARRIED,경상도,하동군,55,3.5,42,R,30.0,GB
8,FEMALE,40대,직장인,MARRIED,경상도,하동군,55,3.5,43,Q,30.0,GB
14,FEMALE,40대,직장인,SINGLE,광주시,서구(광주),55,6.9,93,F,39.0,GB
14,FEMALE,40대,직장인,SINGLE,광주시,서구(광주),55,6.9,94,M,61.0,GD
15,FEMALE,40대,전문직,MARRIED,경기도,가평군,44,2.3,96,Q,29.0,GB
15,FEMALE,40대,전문직,MARRIED,경기도,가평군,44,2.3,97,R,31.0,GB
15,FEMALE,40대,전문직,MARRIED,경기도,가평군,44,2.3,98,B,98.0,GB
15,FEMALE,40대,전문직,MARRIED,경기도,가평군,44,2.3,99,P,26.0,GE
16,FEMALE,20대,학생,SINGLE,광주시,서구(광주),44,4.6,104,Q,37.0,GB
16,FEMALE,20대,학생,SINGLE,광주시,서구(광주),44,4.6,105,R,33.0,GB
16,FEMALE,20대,학생,SINGLE,광주시,서구(광주),44,4.6,106,F,38.0,GB
16,FEMALE,20대,학생,SINGLE,광주시,서구(광주),44,4.6,107,F,44.0,GB
17,FEMALE,50대,직장인,SINGLE,경기도,가평군,44,4.4,109,F,38.0,GB
17,FEMALE,50대,직장인,SINGLE,경기도,가평군,44,4.4,110,Q,20.0,GB
17,FEMALE,50대,직장인,SINGLE,경기도,가평군,44,4.4,111,Q,33.0,GB
17,FEMALE,50대,직장인,SINGLE,경기도,가평군,44,4.4,112,B,97.0,GB
17,FEMALE,50대,직장인,SINGLE,경기도,가평군,44,4.4,113,F,46.0,GB
19,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),66,2.9,122,Q,29.0,GB
19,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),66,2.9,123,F,39.0,GB
19,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),66,2.9,124,R,36.0,GB
19,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),66,2.9,125,F,35.0,GB
19,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),66,2.9,126,E,54.0,GB
20,FEMALE,40대,직장인,MARRIED,대구시,북구(대구),66,4.5,127,R,33.0,GB
20,FEMALE,40대,직장인,MARRIED,대구시,북구(대구),66,4.5,128,E,60.0,GB
20,FEMALE,40대,직장인,MARRIED,대구시,북구(대구),66,4.5,129,Q,26.0,GB
20,FEMALE,40대,직장인,MARRIED,대구시,북구(대구),66,4.5,130,P,21.0,GE
21,FEMALE,40대,직장인,MARRIED,서울시,마포구,44,2.7,136,E,61.0,GB
21,FEMALE,40대,직장인,MARRIED,서울시,마포구,44,2.7,137,B,100.0,GB
23,FEMALE,30대,직장인,MARRIED,충청도,홍성군,66,2.5,145,Q,41.0,GB
23,FEMALE,30대,직장인,MARRIED,충청도,홍성군,66,2.5,146,H,75.0,GC
23,FEMALE,30대,직장인,MARRIED,충청도,홍성군,66,2.5,147,B,101.0,GB
23,FEMALE,30대,직장인,MARRIED,충청도,홍성군,66,2.5,148,B,100.0,GB
23,FEMALE,30대,직장인,MARRIED,충청도,홍성군,66,2.5,149,B,103.0,GB
26,FEMALE,50대,직장인,SINGLE,경상도,남구(포항시),44,5.4,165,F,40.0,GB
26,FEMALE,50대,직장인,SINGLE,경상도,남구(포항시),44,5.4,166,D,61.0,GC
31,FEMALE,20대,직장인,SINGLE,전라도,곡성군,44,5.3,193,Q,34.0,GB
31,FEMALE,20대,직장인,SINGLE,전라도,곡성군,44,5.3,194,D,61.0,GC
39,FEMALE,20대,자영업,MARRIED,광주시,서구(광주),66,4.7,246,E,59.0,GB
39,FEMALE,20대,자영업,MARRIED,광주시,서구(광주),66,4.7,247,M,53.0,GD
40,FEMALE,30대,직장인,SINGLE,서울시,양천구,66,6.0,248,Q,31.0,GB
40,FEMALE,30대,직장인,SINGLE,서울시,양천구,66,6.0,249,E,57.0,GB
40,FEMALE,30대,직장인,SINGLE,서울시,양천구,66,6.0,250,R,26.0,GB
40,FEMALE,30대,직장인,SINGLE,서울시,양천구,66,6.0,251,T,36.0,GD
42,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),66,4.8,263,R,22.0,GB
42,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),66,4.8,264,Q,21.0,GB
42,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),66,4.8,265,B,97.0,GB
42,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),66,4.8,266,D,60.0,GC
43,FEMALE,40대,직장인,SINGLE,충청도,진천군,44,4.3,273,E,63.0,GB
43,FEMALE,40대,직장인,SINGLE,충청도,진천군,44,4.3,274,R,32.0,GB
49,FEMALE,30대,직장인,SINGLE,대구시,수성구,77,6.0,302,E,48.0,GB
49,FEMALE,30대,직장인,SINGLE,대구시,수성구,77,6.0,303,O,20.0,GE
49,FEMALE,30대,직장인,SINGLE,대구시,수성구,77,6.0,306,F,40.0,GB
49,FEMALE,30대,직장인,SINGLE,대구시,수성구,77,6.0,307,K,77.0,GA
57,FEMALE,20대,직장인,SINGLE,대구시,중구(대구),55,4.7,356,B,93.0,GB
57,FEMALE,20대,직장인,SINGLE,대구시,중구(대구),55,4.7,357,O,31.0,GE
58,FEMALE,60대 이상,직장인,MARRIED,서울시,마포구,44,3.1,364,Q,29.0,GB
58,FEMALE,60대 이상,직장인,MARRIED,서울시,마포구,44,3.1,365,E,66.0,GB
58,FEMALE,60대 이상,직장인,MARRIED,서울시,마포구,44,3.1,366,B,94.0,GB
64,FEMALE,30대,전문직,SINGLE,대구시,달서구,44,5.9,409,Q,31.0,GB
64,FEMALE,30대,전문직,SINGLE,대구시,달서구,44,5.9,410,B,104.0,GB
64,FEMALE,30대,전문직,SINGLE,대구시,달서구,44,5.9,411,G,72.0,GC
65,FEMALE,20대,직장인,MARRIED,서울시,양천구,66,5.3,416,Q,33.0,GB
65,FEMALE,20대,직장인,MARRIED,서울시,양천구,66,5.3,417,T,40.0,GD
69,FEMALE,60대 이상,전문직,MARRIED,광주시,북구(광주),44,1.3,444,Q,28.0,GB
69,FEMALE,60대 이상,전문직,MARRIED,광주시,북구(광주),44,1.3,445,H,74.0,GC
72,FEMALE,30대,직장인,SINGLE,서울시,강남구,66,5.5,462,E,57.0,GB
72,FEMALE,30대,직장인,SINGLE,서울시,강남구,66,5.5,463,C,71.0,GA
79,FEMALE,60대 이상,직장인,MARRIED,서울시,강남구,66,4.3,510,R,36.0,GB
79,FEMALE,60대 이상,직장인,MARRIED,서울시,강남구,66,4.3,511,F,36.0,GB
79,FEMALE,60대 이상,직장인,MARRIED,서울시,강남구,66,4.3,512,B,100.0,GB
79,FEMALE,60대 이상,직장인,MARRIED,서울시,강남구,66,4.3,513,A,93.0,GA
80,FEMALE,60대 이상,자영업,MARRIED,경상도,함안군,55,1.1,514,R,23.0,GB
80,FEMALE,60대 이상,자영업,MARRIED,경상도,함안군,55,1.1,515,Q,23.0,GB
80,FEMALE,60대 이상,자영업,MARRIED,경상도,함안군,55,1.1,516,R,25.0,GB
80,FEMALE,60대 이상,자영업,MARRIED,경상도,함안군,55,1.1,517,Q,31.0,GB
80,FEMALE,60대 이상,자영업,MARRIED,경상도,함안군,55,1.1,518,P,37.0,GE
83,FEMALE,20대,계약직,MARRIED,대구시,수성구,44,2.9,538,B,98.0,GB
83,FEMALE,20대,계약직,MARRIED,대구시,수성구,44,2.9,539,F,33.0,GB
93,FEMALE,30대,직장인,MARRIED,경기도,평택시,55,2.2,601,E,66.0,GB
93,FEMALE,30대,직장인,MARRIED,경기도,평택시,55,2.2,602,Q,26.0,GB
93,FEMALE,30대,직장인,MARRIED,경기도,평택시,55,2.2,603,E,58.0,GB
93,FEMALE,30대,직장인,MARRIED,경기도,평택시,55,2.2,604,Q,28.0,GB
94,FEMALE,30대,자영업,MARRIED,경기도,가평군,55,3.5,607,Q,35.0,GB
94,FEMALE,30대,자영업,MARRIED,경기도,가평군,55,3.5,608,R,27.0,GB
94,FEMALE,30대,자영업,MARRIED,경기도,가평군,55,3.5,609,Q,34.0,GB
