CustomerID,gender,age,job,marital,province,city,size,exchange,orderID,Item,period,item_group
1,FEMALE,30대,직장인,MARRIED,충청도,홍성군,55,5.0,1,P,35.0,GE
1,FEMALE,30대,직장인,MARRIED,충청도,홍성군,55,5.0,2,O,41.0,GE
1,FEMALE,30대,직장인,MARRIED,충청도,홍성군,55,5.0,3,O,34.0,GE
1,FEMALE,30대,직장인,MARRIED,충청도,홍성군,55,5.0,4,O,29.0,GE
1,FEMALE,30대,직장인,MARRIED,충청도,홍성군,55,5.0,5,L,98.0,GC
2,FEMALE,20대,자영업,SINGLE,광주시,광산구,66,5.8,6,N,96.0,GE
2,FEMALE,20대,자영업,SINGLE,광주시,광산구,66,5.8,7,N,100.0,GE
2,FEMALE,20대,자영업,SINGLE,광주시,광산구,66,5.8,8,N,101.0,GE
2,FEMALE,20대,자영업,SINGLE,광주시,광산구,66,5.8,9,E,57.0,GB
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,22,N,102.0,GE
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,23,N,97.0,GE
5,FEMALE,50대,전문직,MARRIED,서울시,강북구,66,3.8,24,I,103.0,GF
6,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,2.8,28,U,38.0,GE
6,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),55,2.8,29,S,25.0,GD
7,FEMALE,60대 이상,직장인,SINGLE,대구시,수성구,44,5.2,32,U,33.0,GE
7,FEMALE,60대 이상,직장인,SINGLE,대구시,수성구,44,5.2,33,E,60.0,GB
7,FEMALE,60대 이상,직장인,SINGLE,대구시,수성구,44,5.2,34,P,30.0,GE
7,FEMALE,60대 이상,직장인,SINGLE,대구시,수성구,44,5.2,35,O,22.0,GE
7,FEMALE,60대 이상,직장인,SINGLE,대구시,수성구,44,5.2,36,N,104.0,GE
7,FEMALE,60대 이상,직장인,SINGLE,대구시,수성구,44,5.2,37,H,71.0,GC
8,FEMALE,40대,직장인,MARRIED,경상도,하동군,55,3.5,39,U,30.0,GE
8,FEMALE,40대,직장인,MARRIED,경상도,하동군,55,3.5,40,N,96.0,GE
8,FEMALE,40대,직장인,MARRIED,경상도,하동군,55,3.5,41,R,30.0,GB
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,55,U,28.0,GE
10,MALE,60대 이상,전문직,SINGLE,광주시,북구(광주),L,5.5,56,K,69.0,GA
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,66,N,105.0,GE
11,MALE,20대,직장인,SINGLE,전라도,광양시,M,3.6,67,A,99.0,GA
15,FEMALE,40대,전문직,MARRIED,경기도,가평군,44,2.3,99,P,26.0,GE
15,FEMALE,40대,전문직,MARRIED,경기도,가평군,44,2.3,100,C,74.0,GA
16,FEMALE,20대,학생,SINGLE,광주시,서구(광주),44,4.6,101,U,27.0,GE
16,FEMALE,20대,학생,SINGLE,광주시,서구(광주),44,4.6,102,U,34.0,GE
16,FEMALE,20대,학생,SINGLE,광주시,서구(광주),44,4.6,103,A,101.0,GA
18,MALE,40대,계약직,MARRIED,서울시,강남구,S,1.9,118,N,105.0,GE
18,MALE,40대,계약직,MARRIED,서울시,강남구,S,1.9,119,O,29.0,GE
18,MALE,40대,계약직,MARRIED,서울시,강남구,S,1.9,120,M,62.0,GD
20,FEMALE,40대,직장인,MARRIED,대구시,북구(대구),66,4.5,130,P,21.0,GE
20,FEMALE,40대,직장인,MARRIED,대구시,북구(대구),66,4.5,131,L,101.0,GC
21,FEMALE,40대,직장인,MARRIED,서울시,마포구,44,2.7,132,N,91.0,GE
21,FEMALE,40대,직장인,MARRIED,서울시,마포구,44,2.7,133,N,104.0,GE
21,FEMALE,40대,직장인,MARRIED,서울시,마포구,44,2.7,134,L,97.0,GC
26,FEMALE,50대,직장인,SINGLE,경상도,남구(포항시),44,5.4,162,U,29.0,GE
26,FEMALE,50대,직장인,SINGLE,경상도,남구(포항시),44,5.4,163,O,31.0,GE
26,FEMALE,50대,직장인,SINGLE,경상도,남구(포항시),44,5.4,164,I,108.0,GF
28,FEMALE,50대,직장인,MARRIED,대구시,달성군,44,4.5,174,O,38.0,GE
28,FEMALE,50대,직장인,MARRIED,대구시,달성군,44,4.5,175,S,26.0,GD
30,MALE,20대,자영업,MARRIED,광주시,서구(광주),L,0.9,191,P,34.0,GE
30,MALE,20대,자영업,MARRIED,광주시,서구(광주),L,0.9,192,U,30.0,GE
32,MALE,50대,직장인,SINGLE,서울시,마포구,L,2.9,201,P,29.0,GE
32,MALE,50대,직장인,SINGLE,서울시,마포구,L,2.9,202,A,101.0,GA
32,MALE,50대,직장인,SINGLE,서울시,마포구,L,2.9,203,N,99.0,GE
32,MALE,50대,직장인,SINGLE,서울시,마포구,L,2.9,204,C,71.0,GA
35,MALE,40대,직장인,MARRIED,광주시,북구(광주),L,3.1,225,N,101.0,GE
35,MALE,40대,직장인,MARRIED,광주시,북구(광주),L,3.1,226,A,98.0,GA
36,FEMALE,60대 이상,자영업,SINGLE,서울시,양천구,44,5.7,229,O,33.0,GE
36,FEMALE,60대 이상,자영업,SINGLE,서울시,양천구,44,5.7,230,O,32.0,GE
36,FEMALE,60대 이상,자영업,SINGLE,서울시,양천구,44,5.7,231,U,34.0,GE
36,FEMALE,60대 이상,자영업,SINGLE,서울시,양천구,44,5.7,232,S,33.0,GD
37,FEMALE,20대,자영업,MARRIED,서울시,강남구,44,4.8,234,O,29.0,GE
37,FEMALE,20대,자영업,MARRIED,서울시,강남구,44,4.8,235,N,98.0,GE
37,FEMALE,20대,자영업,MARRIED,서울시,강남구,44,4.8,236,O,26.0,GE
37,FEMALE,20대,자영업,MARRIED,서울시,강남구,44,4.8,237,N,103.0,GE
37,FEMALE,20대,자영업,MARRIED,서울시,강남구,44,4.8,238,F,46.0,GB
38,FEMALE,60대 이상,직장인,MARRIED,대구시,중구(대구),44,3.2,239,N,98.0,GE
38,FEMALE,60대 이상,직장인,MARRIED,대구시,중구(대구),44,3.2,240,K,62.0,GA
39,FEMALE,20대,자영업,MARRIED,광주시,서구(광주),66,4.7,243,N,91.0,GE
39,FEMALE,20대,자영업,MARRIED,광주시,서구(광주),66,4.7,244,U,30.0,GE
39,FEMALE,20대,자영업,MARRIED,광주시,서구(광주),66,4.7,245,U,29.0,GE
39,FEMALE,20대,자영업,MARRIED,광주시,서구(광주),66,4.7,246,E,59.0,GB
43,FEMALE,40대,직장인,SINGLE,충청도,진천군,44,4.3,268,U,33.0,GE
43,FEMALE,40대,직장인,SINGLE,충청도,진천군,44,4.3,269,O,22.0,GE
43,FEMALE,40대,직장인,SINGLE,충청도,진천군,44,4.3,270,I,102.0,GF
44,FEMALE,50대,자영업,MARRIED,충청도,진천군,66,4.5,275,O,29.0,GE
44,FEMALE,50대,자영업,MARRIED,충청도,진천군,66,4.5,276,N,101.0,GE
44,FEMALE,50대,자영업,MARRIED,충청도,진천군,66,4.5,277,L,102.0,GC
45,FEMALE,20대,직장인,MARRIED,전라도,익산시,66,2.4,281,U,29.0,GE
45,FEMALE,20대,직장인,MARRIED,전라도,익산시,66,2.4,282,N,93.0,GE
47,MALE,20대,전문직,MARRIED,충청도,충주시,M,1.2,289,O,33.0,GE
47,MALE,20대,전문직,MARRIED,충청도,충주시,M,1.2,290,P,31.0,GE
47,MALE,20대,전문직,MARRIED,충청도,충주시,M,1.2,291,R,34.0,GB
47,MALE,20대,전문직,MARRIED,충청도,충주시,M,1.2,293,U,24.0,GE
47,MALE,20대,전문직,MARRIED,충청도,충주시,M,1.2,294,C,71.0,GA
49,FEMALE,30대,직장인,SINGLE,대구시,수성구,77,6.0,301,N,94.0,GE
49,FEMALE,30대,직장인,SINGLE,대구시,수성구,77,6.0,302,E,48.0,GB
49,FEMALE,30대,직장인,SINGLE,대구시,수성구,77,6.0,303,O,20.0,GE
49,FEMALE,30대,직장인,SINGLE,대구시,수성구,77,6.0,304,U,29.0,GE
49,FEMALE,30대,직장인,SINGLE,대구시,수성구,77,6.0,305,M,59.0,GD
56,FEMALE,30대,직장인,MARRIED,서울시,마포구,55,3.0,349,O,31.0,GE
56,FEMALE,30대,직장인,MARRIED,서울시,마포구,55,3.0,350,D,54.0,GC
57,FEMALE,20대,직장인,SINGLE,대구시,중구(대구),55,4.7,355,N,107.0,GE
57,FEMALE,20대,직장인,SINGLE,대구시,중구(대구),55,4.7,356,B,93.0,GB
57,FEMALE,20대,직장인,SINGLE,대구시,중구(대구),55,4.7,357,O,31.0,GE
57,FEMALE,20대,직장인,SINGLE,대구시,중구(대구),55,4.7,358,I,97.0,GF
58,FEMALE,60대 이상,직장인,MARRIED,서울시,마포구,44,3.1,362,N,102.0,GE
58,FEMALE,60대 이상,직장인,MARRIED,서울시,마포구,44,3.1,363,N,95.0,GE
58,FEMALE,60대 이상,직장인,MARRIED,서울시,마포구,44,3.1,364,Q,29.0,GB
60,FEMALE,60대 이상,자영업,SINGLE,충청도,진천군,66,6.0,375,U,36.0,GE
